Agency,Population,Murder Offenses,Murder Clearances,Murder Value_Stolen,NgMansl Offenses,NgMansl Clearances,Rape Value_Stolen,Rape Committed Offenses,Rape Committed Clearances,Rape Attempted Offenses,Rape Attempted Clearances,Robbery Highway Offenses,Robbery Highway Value_Stolen,Robbery Commercial_House Offenses,Robbery Commercial_House Value_Stolen,Robbery Gas/Service_Station Offenses,Robbery Gas/Service_Station Value_Stolen,Robbery Chain_Store Offenses,Robbery Chain_Store Value_Stolen,Robbery Residence Offenses,Robbery Residence Value_Stolen,Robbery Bank Offenses,Robbery Bank Value_Stolen,Robbery Miscellaneous Offenses,Robbery Miscellaneous Value_Stolen,Robbery Firearm Offenses,Robbery Firearm Clearances,Robbery Knife_Cutting_Instrument Offenses,Robbery Knife_Cutting_Instrument Clearances,Robbery Other_Dangerous_Weapon Offenses,Robbery Other_Dangerous_Weapon Clearances,Robbery Hands_Fists_Feet_etc. Offenses,Robbery Hands_Fists_Feet_etc. Clearances,AgAsslt Firearm Offenses,AgAsslt Firearm Clearances,AgAsslt Knife_Cutting_Instrument Offenses,AgAsslt Knife_Cutting_Instrument Clearances,AgAsslt Other_Dangerous_Weapon Offenses,AgAsslt Other_Dangerous_Weapon Clearances,AgAsslt Hands_Fists_Feet_etc. Offenses,AgAsslt Hands_Fists_Feet_etc. Clearances,Burglary Residence_Night Offenses,Burglary Residence_Night Value_Stolen,Burglary Residence_Day Offenses,Burglary Residence_Day Value_Stolen,Burglary Residence_Unknown Offenses,Burglary Residence_Unknown Value_Stolen,Burglary Non-residence_Night Offenses,Burglary Non-residence_Night Value_Stolen,Burglary Non-residence_Day Offenses,Burglary Non-residence_Day Value_Stolen,Burglary Non-residence_Unknown Offenses,Burglary Non-residence_Unknown Value_Stolen,Burglary Forcible_Entry Offenses,Burglary Forcible_Entry Clearances,Burglary Unlawful_Entry-No_Force Offenses,Burglary Unlawful_Entry-No_Force Clearances,Burglary Attempted_Forcible_Entry Offenses,Burglary Attempted_Forcible_Entry Clearances,Larceny Pocket-picking Offenses,Larceny Pocket-picking Value_Stolen,Larceny Purse-snatching Offenses,Larceny Purse-snatching Value_Stolen,Larceny Shoplifting Offenses,Larceny Shoplifting Value_Stolen,Larceny From_Motor_Vehicles Offenses,Larceny From_Motor_Vehicles Value_Stolen,Larceny MV_Parts_&_Accessories Offenses,Larceny MV_Parts_&_Accessories Value_Stolen,Larceny Bicycles Offenses,Larceny Bicycles Value_Stolen,Larceny From_Buildings Offenses,Larceny From_Buildings Value_Stolen,Larceny Coin-operated_Machines Offenses,Larceny Coin-operated_Machines Value_Stolen,Larceny All_Other Offenses,Larceny All_Other Value_Stolen,Larceny $200_and_Over Offenses,Larceny $200_and_Over Value_Stolen,Larceny $50_to_$200 Offenses,Larceny $50_to_$200 Value_Stolen,Larceny Under_$50 Offenses,Larceny Under_$50 Value_Stolen,Larceny Clearances,MVTheft Auto Offenses,MVTheft Auto Clearances,MVTheft Trucks_&_Buses Offenses,MVTheft Trucks_&_Buses Clearances,MVTheft Other_Vehicles Offenses,MVTheft Other_Vehicles Clearances,MVTheft Value_Stolen,Arson Structural Offenses,Arson Structural Clearances,Arson Structural Value_Damaged,Arson Mobile Offenses,Arson Mobile Clearances,Arson Mobile Value_Damaged,Arson Other Offenses,Arson Other Clearances,Arson Other Value_Damaged,SmAsslt Offenses,SmAsslt Clearances,Total_Value_Recovered,Murder Weapon Firearm,Murder Weapon Handgun,Murder Weapon Rifle,Murder Weapon Shotgun,Murder Weapon Other_gun,Murder Weapon Knife,Murder Weapon Blunt_Object,Murder Weapon Motor_Vehicle,Murder Weapon Personal_Weap,Murder Weapon Poison,Murder Weapon Explosives,Murder Weapon Fire,Murder Weapon Narcotics,Murder Weapon Asphyxiation,Murder Weapon Other,Murder Weapon Unknown,"Murder Relationship Spouse, Female","Murder Relationship Spouse, Male","Murder Relationship Live-In, Female","Murder Relationship Live-In, Male","Murder Relationship Ex-Live-In, Female","Murder Relationship Ex-Live-In, Male","Murder Relationship Co-Procreator, Female","Murder Relationship Co-Procreator, Male","Murder Relationship Parent, Female","Murder Relationship Parent, Male","Murder Relationship Child, Female","Murder Relationship Child, Male","Murder Relationship Sibling, Female","Murder Relationship Sibling, Male","Murder Relationship Grandparent, Female","Murder Relationship Grandparent, Male","Murder Relationship Grandchild, Female","Murder Relationship Grandchild, Male","Murder Relationship In-law, Female","Murder Relationship In-law, Male","Murder Relationship Stepparent, Female","Murder Relationship Stepparent, Male","Murder Relationship Stepchild, Female","Murder Relationship Stepchild, Male","Murder Relationship Other_Family, Female","Murder Relationship Other_Family, Male","Murder Relationship Neighbor, Female","Murder Relationship Neighbor, Male","Murder Relationship Acquaintance, Female","Murder Relationship Acquaintance, Male","Murder Relationship Boy/Girlfriend, Female","Murder Relationship Boy/Girlfriend, Male","Murder Relationship Babysittee, Female","Murder Relationship Babysittee, Male","Murder Relationship Child_of_Partner, Female","Murder Relationship Child_of_Partner, Male","Murder Relationship Ex-spouse, Female","Murder Relationship Ex-spouse, Male","Murder Relationship Employee, Female","Murder Relationship Employee, Male","Murder Relationship Employer, Female","Murder Relationship Employer, Male","Murder Relationship Friend, Female","Murder Relationship Friend, Male","Murder Relationship Same_Sex_Relat, Female","Murder Relationship Same_Sex_Relat, Male","Murder Relationship Oth_Known_Pers, Female","Murder Relationship Oth_Known_Pers, Male","Murder Relationship Stranger, Female","Murder Relationship Stranger, Male","Murder Relationship Unknown, Female","Murder Relationship Unknown, Male",Murder Circumstance Argument,Murder Circumstance LEOKA,Murder Circumstance Drug_Dealing,Murder Circumstance Gangland,Murder Circumstance Juvenile_Gang,Murder Circumstance Lovers_Quarrel,Murder Circumstance Mercy_Killing,Murder Circumstance Other_Felony,Murder Circumstance Other,Murder Circumstance Unknown,LEOKA Homicides,LEOKA Assault Offenses,LEOKA Assault Clearances
Canterbury CSP,4953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2700,16,35560,0,0,0,0,2,8800,0,0,14,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6050,0,0,14,30279,14,36123,2,206,0,0,4,0,0,1,1,0,0,2500,0,0,0,0,0,0,0,0,0,10,6,406,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Canton PD,9330,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,9,34698,0,0,2,1302,3,3675,0,0,4,2,9,1,3,0,0,0,0,0,21,6475,7,2107,5,84183,0,0,3,2755,0,0,20,18413,31,112261,14,1662,11,10,18,1,6,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,9,2,11073,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Chaplin CSP,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2635,2,22420,0,0,2,905,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,380,0,0,0,0,2,1375,0,0,4,10577,5,12305,0,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Cheshire PD,30128,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,30636,8,35534,0,0,9,5660,7,38073,0,0,16,3,9,1,2,2,0,0,0,0,22,4656,33,20950,22,31872,0,0,17,23662,0,0,78,114616,105,192019,31,3345,36,392,56,5,3,1,0,3,0,100943,1,0,140000,0,0,0,0,0,0,86,45,43285,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,1,0
Chester CSP,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2014,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1825,0,0,0,0,0,0,0,0,3,12600,4,14425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Clinton PD,13823,1,0,0,0,0,0,3,2,0,0,0,0,2,17508,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,3,3,8,7,13,15392,27,43045,0,0,3,1071,15,29710,0,0,16,2,32,11,10,2,0,0,0,0,72,47466,24,7044,6,447,8,1731,0,0,0,0,101,177738,100,229450,38,4077,73,899,51,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,122,102,16094,0,0,,,,0,0,0,1,,,,,0,0,,0,0,,,,0,0,0,0,0,1,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,1,0,,0,0
Colchester CSP,15358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,810,0,0,0,0,0,0,1,15,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,8,6076,10,41072,0,0,3,13172,14,61609,0,0,22,7,13,3,0,0,0,0,0,0,4,1545,0,0,0,0,1,149,2,860,0,0,27,53111,26,55039,5,573,3,53,22,2,0,0,0,0,0,2500,0,0,0,1,0,1,1,0,500,49,30,42451,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Colebrook CSP,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1207,4,7012,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5071,0,0,4,5566,6,10637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1900,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Columbia CSP,5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2990,7,11366,0,0,1,1300,1,9200,0,0,8,1,4,1,0,0,0,0,0,0,0,0,1,430,5,5588,0,0,1,678,0,0,9,31563,14,38019,2,240,0,0,3,2,0,0,0,0,0,6500,0,0,0,0,0,0,1,1,10,12,3,800,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Cornwall CSP,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2620,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1310,0,0,0,0,1,500,0,0,4,1600,6,3410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Coventry PD,12143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2878,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,8,11608,18,39493,1,1440,0,0,12,2805,20,3,16,4,3,0,0,0,0,0,3,1361,30,11519,6,3339,0,0,20,19858,0,0,43,38395,48,71742,24,2316,30,414,5,4,1,1,0,1,0,27100,0,0,0,0,0,0,0,0,0,98,79,20432,1,0,,,,0,0,0,0,,,,,0,0,,1,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,1,,0,0
Cromwell PD,13584,0,0,0,0,0,0,0,0,0,0,0,0,5,527,1,500,1,2675,0,0,1,20998,0,0,3,0,0,0,2,1,3,1,0,0,0,0,0,0,1,1,13,10157,0,0,0,0,3,5700,0,0,0,0,10,1,5,1,1,1,2,1118,4,802,109,23970,23,30977,10,1837,2,440,79,107015,0,0,28,7817,115,163138,93,10086,49,752,84,4,1,0,0,0,0,39201,0,0,0,0,0,0,0,0,0,61,47,51342,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,3,2
Danbury PD,79004,2,2,0,0,0,0,22,4,3,0,26,9469,7,52882,7,1100,2,1920,7,1435,0,0,4,2645,9,3,5,1,3,2,36,10,1,0,8,3,6,2,13,4,50,114053,84,207147,0,0,34,23371,53,178453,0,0,103,11,92,7,26,1,1,495,1,725,203,60889,154,114237,64,49399,3,575,363,970105,2,1385,181,147770,480,1315917,249,25900,243,3763,216,60,2,1,0,3,0,492286,2,0,0,0,0,0,0,0,0,88,36,577737,0,0,,,,1,0,0,1,,,,,0,0,,0,0,,,,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,,0,0,,0,,0,1,0,,1,1
Darien PD,20695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,6,41468,3,4770,0,0,0,0,3,0,1,1,10,4,2,0,0,0,0,0,9,1212,33,10946,3,305,2,700,3,57502,0,0,15,23789,24,93082,12,1302,29,70,20,2,1,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,23,21,12872,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,1,1
Deep River CSP,4867,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,3745,1,1100,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,94,0,0,0,0,0,0,0,0,0,0,7,31117,7,31117,1,60,2,34,5,4,0,4,0,0,0,135200,0,0,0,0,0,0,0,0,0,17,5,2211,0,0,,,,1,0,0,0,,,,,0,0,,0,0,,,,0,0,0,1,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,1,,0,0
Derby PD,13079,0,0,0,1,0,0,1,1,0,0,2,2,3,1063,0,0,3,2801,1,90,0,0,2,92,2,0,2,1,0,0,7,6,3,1,1,2,2,2,1,0,3,1,2,502,23,36022,3,102,2,4863,16,10240,28,4,14,6,7,1,0,0,0,0,48,8257,71,18660,18,2687,6,940,71,35402,1,500,25,8900,101,70181,48,4415,91,750,56,24,3,0,1,1,1,166166,3,0,2002,0,0,0,0,0,0,190,171,133107,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,4,2
Durham CSP,6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4950,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1216,8,17095,0,0,70,10127,0,0,0,0,6,3,73,3,1,0,0,0,0,0,0,0,3,783,0,0,0,0,1,1150,0,0,20,133447,18,134714,5,626,1,40,2,4,0,0,0,0,0,10134,0,0,0,0,0,0,0,0,0,17,10,2520,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Eastford CSP,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,10473,0,0,0,0,3,416,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2000,0,0,0,0,0,0,2,650,2,2550,1,100,1,0,0,0,0,0,0,1,0,7500,0,0,0,0,0,0,0,0,0,12,10,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
East Granby CSP,5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1385,6,15570,0,0,1,0,8,6708,0,0,9,1,7,1,1,0,0,0,0,0,0,0,3,7605,3,10171,0,0,3,1440,0,0,16,42793,17,61737,2,175,6,97,2,26,0,0,0,0,0,62190,0,0,0,0,0,0,0,0,0,20,8,18370,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
East Haddam CSP,8797,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,10171,20,37371,0,0,4,0,4,25600,0,0,18,2,14,10,1,0,0,0,0,0,0,0,1,250,0,0,0,0,1,150,0,0,40,35975,31,35383,7,942,4,50,6,5,3,0,0,1,0,39450,1,0,200000,0,0,0,0,0,0,19,9,48251,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
East Hampton PD,14094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,7,5541,9,12271,13,34761,0,0,7,16751,7,3153,20,0,19,5,4,1,0,0,0,0,9,1670,16,3816,8,57,2,251,3,207,0,0,55,64820,34,69185,15,1365,44,271,12,3,3,0,0,0,0,9001,0,0,0,0,0,0,0,0,0,7,5,12553,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,1,1
East Hartford PD,52328,1,1,0,0,0,0,24,14,1,1,23,2739,12,18869,3,16,7,1578,14,12130,2,700,2,166,21,8,6,3,7,3,29,10,2,3,31,25,34,30,20,17,86,62895,162,226078,0,0,21,9558,57,68600,0,0,192,28,112,14,22,2,2,602,4,1020,167,26897,265,82981,190,92427,42,8187,179,116640,2,95,161,125619,302,433143,181,17676,529,3649,178,108,4,0,0,11,0,757466,1,1,12000,0,0,0,10,4,17,984,792,697189,0,0,,,,1,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,,0,0,,0,,0,0,0,,11,11
East Haven PD,29753,0,0,0,0,0,0,3,1,0,0,4,3226,5,17129,0,0,0,0,1,250,0,0,2,22057,6,2,1,0,0,0,5,1,2,0,3,2,9,2,1,1,29,41382,52,72985,0,0,8,21910,7,10416,0,0,64,8,20,3,12,1,0,0,0,0,128,18354,162,65306,25,21412,17,4088,139,185765,0,0,87,138095,202,419735,105,11563,251,1722,114,78,2,0,0,23,0,475111,0,1,0,1,1,1,1,0,1,195,59,377800,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,6,6
East Lyme CSP,19125,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3,2,7,17186,43,151066,0,0,7,441,11,14833,0,0,32,4,34,9,2,0,0,0,1,100,17,1502,7,3215,4,2480,0,0,9,15519,0,0,98,100175,73,118490,39,4134,24,367,31,1,4,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,36,22,20615,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Easton PD,7675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,14383,0,0,12,43999,0,0,0,0,1,0,8,0,4,1,3,0,0,0,0,0,0,0,2,700,0,0,0,0,4,2110,0,0,8,8243,9,10950,1,100,4,3,2,0,0,0,0,1,0,12600,0,0,0,0,0,0,0,0,0,2,1,12600,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
East Windsor PD,10363,1,1,0,0,0,1,2,0,0,0,1,80,5,14388,0,0,0,0,1,1552,0,0,1,160,4,0,0,0,1,0,3,1,0,0,0,0,2,3,2,1,7,4681,22,53136,0,0,3,3021,16,23908,0,0,23,1,25,5,0,0,0,0,0,0,51,9128,51,26395,19,6065,1,100,32,23527,1,300,116,345662,138,403782,64,6416,69,979,55,9,0,0,0,0,0,63505,2,0,1011,1,0,2001,1,1,100,139,78,33101,0,1,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,1,,2,0
Ellington CSP,13639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,520,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,6,25743,12,125524,0,0,1,30,4,13956,0,0,16,2,7,3,0,0,0,0,0,0,3,538,2,770,1,2831,0,0,6,324830,0,0,29,117533,29,445909,5,504,7,89,10,2,0,0,0,1,0,35000,0,0,0,0,0,0,0,0,0,28,21,66947,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Enfield PD,47723,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4800,8,21022,2,130,1,5425,4,95,7,1,5,2,0,0,7,6,1,1,6,5,7,7,16,16,36,56471,40,68731,30,94737,29,58337,1,200,6,19427,85,13,49,6,8,0,2,260,3,830,169,63954,170,94579,26,63546,1,350,135,235780,0,0,184,344731,406,782558,173,19642,111,1830,198,21,1,2,0,2,0,248147,0,0,0,0,0,0,0,0,0,164,157,299395,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,9,8
Essex CSP,6867,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,250,1,10,1,0,0,0,1,0,1,0,0,0,0,0,1,1,2,2,0,0,1,3500,0,0,0,0,3,2300,0,0,4,1,0,0,0,0,0,0,1,50,0,0,2,520,1,300,0,0,1,15324,0,0,5,14385,8,30409,2,170,0,0,1,1,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,18,10,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Fairfield PD,60525,0,0,0,0,0,0,4,3,0,0,0,0,5,5507,2,687,4,386,0,0,4,3,1,0,7,3,1,1,2,1,6,3,0,0,0,0,2,3,6,5,53,174598,82,209477,0,0,18,36824,20,92231,0,0,87,13,62,8,24,3,0,0,0,0,237,58740,261,92857,93,94138,46,20645,162,689528,0,0,140,165344,451,1098727,202,20364,286,2161,233,37,2,0,0,2,1,560101,0,0,0,0,0,0,1,1,1,135,123,450128,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Farmington PD,24954,0,0,0,0,0,0,3,2,0,0,0,0,11,4935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,1,1,4,4,1,1,8,115909,9,41202,0,0,7,3847,23,50055,0,0,24,3,22,7,1,1,3,1116,2,300,344,179040,45,30648,17,16948,3,1450,77,136348,1,1,100,660275,326,1004599,182,19591,84,1936,317,18,6,0,0,3,1,79133,0,0,0,0,0,0,0,0,0,87,61,144124,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,6,6
